TIC,split,sector,camera,ccd,detector_x,detector_y,physics_nll,instrument_nll,physics_percentile,instrument_percentile,physics_rank,instrument_rank,physics_rank_all,instrument_rank_all,classification,physics_umap_1,physics_umap_2,instrument_umap_1,instrument_umap_2
261236127,val,1,4,2,1913.9539284528123,158.02788256390437,226.2538,189.70697,0.54875,0.455,,,476,507,typical,4.440346,3.8453424,5.0460124,4.5514855
261238766,val,1,4,2,1919.4131095131731,169.98034763197438,245.84715,170.25534,0.65875,0.3875,,,362,578,typical,4.662956,3.8342867,5.1232495,4.6277137
261238736,val,1,4,2,1901.9116983818776,176.8191473250802,188.90033,133.94646,0.31375,0.23,,,705,740,typical,2.4242735,8.566317,6.0016665,5.626233
261236076,val,1,4,2,1897.699352434841,171.38556142728305,214.39839,158.30998,0.46875,0.33375,,,551,630,typical,2.3442838,8.377457,6.10992,5.6014996
261206576,val,1,4,2,1929.2206136486125,122.34141712322094,267.52774,141.93562,0.76,0.26,,,266,706,typical,4.157594,4.532904,4.606352,2.597163
261206558,val,1,4,2,1921.6283895965296,127.3025655865929,305.6993,114.796,0.87,0.15375,,,147,815,typical,3.2925806,4.0806923,4.789136,2.5713289
261206475,val,1,4,2,1887.3325191483389,160.84165991221178,349.72406,172.63632,0.9325,0.39375,,,73,572,typical,2.2351053,10.868314,6.1134353,5.869666
261156162,val,1,4,2,1852.135236464122,148.70832999374522,188.82425,146.03964,0.3125,0.27625,,,707,691,typical,1.0731213,9.60968,6.396275,6.8210726
261156148,val,1,4,2,1852.908316100827,157.7455949469926,232.50983,104.420944,0.5825,0.12,,,438,852,typical,1.0051315,7.9431157,6.4493628,6.7310157
392025848,val,1,4,2,1906.5472689547537,76.96802459103955,270.33362,72.22862,0.77,0.0375,,,255,953,typical,8.151271,5.169588,0.99017113,3.0741277
261139704,val,1,4,2,1885.5423738364543,69.47778930955855,316.64835,65.87788,0.8925,0.02375,,,125,969,typical,7.0052004,4.766064,9.831669,5.432298
261139659,val,1,4,2,1859.499431887144,83.07727161543754,190.24133,191.67542,0.32,0.4675,,,699,492,typical,1.9059643,3.9897687,9.6495695,5.52557
261137270,val,1,4,2,1852.9285662757875,75.84080390889054,202.69516,152.1085,0.40375,0.305,,,623,657,typical,1.7819688,3.8831456,9.694921,5.2209764
261137275,val,1,4,2,1850.6123470921832,72.34319477254962,192.0087,162.4161,0.33,0.35125,,,690,613,typical,2.0764942,4.0433083,9.811267,4.8675246
261139639,val,1,4,2,1849.9709975613232,89.0164853364318,200.78427,147.37192,0.38625,0.28375,,,639,679,typical,1.9520844,3.9226892,9.885982,4.5602875
261139620,val,1,4,2,1843.9491995486096,94.55925977780213,147.40332,120.07338,0.06375,0.17125,,,941,798,typical,0.86452544,4.531352,9.970726,4.550121
261139629,val,1,4,2,1845.761642047747,88.58177187555182,322.2055,185.8036,0.8975,0.43375,,,115,529,typical,2.065461,10.6142435,9.909732,4.602107
261106371,val,1,4,2,1832.26606136717,56.17991676311738,243.10234,169.4715,0.645,0.3825,,,374,583,typical,3.2348688,4.1352997,9.70592,4.1247177
261091716,val,1,4,2,1826.0519771929603,41.04877810191918,281.69357,111.99099,0.81,0.1425,,,210,825,typical,3.2560546,3.6635735,5.8953943,2.5830827
261137242,val,1,4,2,1834.4292838355657,80.11046373319361,242.98183,156.32327,0.64375,0.3225,,,376,641,typical,3.8654685,4.996833,9.911573,4.2890797
261091652,val,1,4,2,1800.159580123,57.500458198376435,338.6078,77.36627,0.92,0.0475,,,89,941,typical,7.577397,4.8712597,5.4230294,2.2070146
261106305,val,1,4,2,1800.090358557747,77.04634492718058,225.00699,81.85011,0.5375,0.05625,,,486,926,typical,8.1851015,6.0482397,5.5053787,2.2973838
392013192,val,1,4,2,1842.6400906618665,120.01081598906748,242.64629,56.73598,0.64375,0.00875,,,378,990,typical,2.0007117,9.19813,6.847848,7.240104
392013187,val,1,4,2,1836.2438777416917,120.62907414236574,270.68134,49.60264,0.77125,0.00375,,,251,995,typical,5.2159677,9.644411,6.8523374,7.198513
392013107,val,1,4,2,1806.476948841084,153.3838573267741,180.61159,85.57178,0.26125,0.06875,,,756,911,typical,-0.3419619,9.664792,4.1094093,8.665142
261139518,val,1,4,2,1800.2324302189902,129.81429133002248,212.36984,105.85048,0.4625,0.125,,,559,847,typical,6.2956433,9.5330305,4.086228,8.671711
261139519,val,1,4,2,1801.3161971901277,130.79237369611147,216.65997,106.29222,0.4875,0.12875,,,532,842,typical,6.240225,9.566985,4.1094136,8.665358
261137093,val,1,4,2,1782.9832888091607,137.7499346342882,145.02501,114.84749,0.05375,0.15375,,,950,814,typical,-0.5611654,8.874328,4.1350527,8.712903
261137168,val,1,4,2,1804.3452077989791,109.96264603673797,247.44556,58.889828,0.6675,0.01,,,354,986,typical,6.1474576,9.619278,4.109662,8.626656
261108562,val,1,4,2,1782.7258060501747,106.31602177523992,194.46698,80.078766,0.345,0.05125,,,675,931,typical,0.22026348,8.668672,4.0769024,8.6074915
261106216,val,1,4,2,1757.1851072554662,101.61543286544652,158.85196,72.371254,0.1125,0.03875,,,895,951,typical,0.41902816,9.206873,4.778997,8.955023
261137134,val,1,4,2,1784.508242795941,119.3811791905344,163.47754,92.71266,0.14125,0.0775,,,868,895,typical,-0.16332416,8.817651,4.089342,8.644335
261106183,val,1,4,2,1754.1675099772078,114.71332268102752,162.86636,121.6168,0.1325,0.175,,,876,792,typical,-0.48698977,9.673225,4.7172103,8.929929
261106146,val,1,4,2,1740.3622775416318,120.12294812599194,401.88013,87.46883,0.95875,0.07125,,,38,907,physics,5.437985,5.8056026,4.617354,8.961008
261259844,val,1,4,2,1939.368944670673,188.321961368833,206.44781,138.1342,0.42625,0.2425,,,597,727,typical,8.377936,5.4178667,4.568195,4.1746607
261259839,val,1,4,2,1939.212252841589,194.2592854738649,229.54347,70.93278,0.5675,0.035,,,455,956,typical,6.4632335,6.3316097,4.68728,4.3686905
261257163,val,1,4,2,1900.8175374175808,205.39034653880628,310.52615,200.00851,0.8825,0.515,,,134,450,typical,0.63351196,8.860958,5.8888407,10.485645
261238689,val,1,4,2,1886.1332937102973,198.88804136113336,188.25366,189.95586,0.30875,0.45625,,,714,505,typical,0.65874064,9.54561,5.816675,10.400943
261236025,val,1,4,2,1880.652277796382,195.52103685575065,348.4984,235.04362,0.9325,0.69125,,,74,285,typical,4.311412,9.4221325,5.8432045,10.427006
261236013,val,1,4,2,1876.0887623190767,197.36626430469616,188.77019,176.06503,0.3125,0.4075,,,708,556,typical,0.2586205,8.467533,5.8593125,10.452573
261238670,val,1,4,2,1877.027250010767,200.22278365288057,171.50151,184.34447,0.20125,0.4275,,,814,536,typical,0.49801722,8.842711,5.882295,10.48643
261257156,val,1,4,2,1900.058345519944,208.28576258302408,211.55266,208.87456,0.46,0.57,,,563,401,typical,0.58159035,8.9259,5.939263,10.53932
261236568,test,1,4,2,2081.8255766487528,4.8608923582757235,258.9736,236.80374,0.725,0.6975,43.0,22.0,299,278,typical,8.848114,4.8946533,1.4019502,1.4177061
261236555,test,1,4,2,2070.6398080229956,4.011486390785272,306.58395,158.0014,0.87375,0.3325,21.0,46.0,143,632,typical,9.021978,4.8259163,0.98504084,1.0396278
261239166,test,1,4,2,2065.5067586819196,23.61648154475896,253.93724,186.26617,0.695,0.4375,45.0,40.0,325,525,typical,11.400141,5.318329,0.5693416,1.0353314
261206874,test,1,4,2,2049.9956330979026,13.391027909439629,238.1682,88.23158,0.61875,0.0725,50.0,83.0,401,905,typical,11.5144,5.3294554,0.9079138,1.2267735
261204438,test,1,4,2,2021.999064373872,13.969770127222116,329.19037,70.647705,0.9075,0.035,16.0,94.0,102,957,typical,0.042636402,7.6803102,0.94594735,1.6888281
261156580,test,1,4,2,2018.6159082202328,3.7583694003079753,297.15463,64.08505,0.85625,0.02,30.0,95.0,168,974,typical,11.985275,5.231317,2.0691426,3.180654
261257595,test,1,4,2,2075.8353919573083,42.370911104608666,266.3598,226.58104,0.75625,0.6625,42.0,26.0,270,316,typical,11.575001,5.445988,0.44287863,0.73013204
261257569,test,1,4,2,2065.558393303748,51.89090514015527,275.56937,141.73016,0.79,0.26,37.0,56.0,232,707,typical,3.0299356,5.620319,0.25889933,0.69980985
261239131,test,1,4,2,2059.753314909485,39.74808169789364,224.38107,189.48488,0.53375,0.455,61.0,39.0,490,509,typical,11.12362,6.1108103,0.34387425,0.68094367
261239098,test,1,4,2,2038.6274360200664,48.91965415899003,249.97327,202.46938,0.6825,0.52875,47.0,34.0,340,438,typical,-2.1833198,9.918945,-1.9989867,7.300602
261236461,test,1,4,2,2039.945546821878,40.59931260680968,304.59665,147.16623,0.8675,0.2825,23.0,52.0,152,682,typical,-2.5519218,9.456315,-2.0927956,7.353728
261236462,test,1,4,2,2040.9039538407867,41.00228488568143,297.4063,146.71875,0.8575,0.2825,29.0,53.0,166,683,typical,-2.5457952,9.451462,-2.073288,7.33184
261257531,test,1,4,2,2045.6406749682244,60.63910293365708,292.07663,189.56818,0.83875,0.455,31.0,38.0,184,508,typical,-2.101031,9.9157505,-2.0045917,7.4051476
261257489,test,1,4,2,2026.8422028093312,78.54075869572269,257.3625,330.19458,0.7175,0.90875,44.0,1.0,306,77,typical,-2.195461,9.950917,-2.7934933,7.181216
261239084,test,1,4,2,2032.803986053185,56.60927115641621,298.42502,237.63943,0.86,0.69875,28.0,21.0,163,276,typical,-2.3835511,9.760974,-2.0513875,7.409247
261239023,test,1,4,2,2009.6927866318329,76.68372967096198,352.19012,252.61108,0.93625,0.7625,11.0,16.0,69,218,typical,-2.5914214,9.997806,-2.7095234,7.062437
261204416,test,1,4,2,2013.598219580924,21.154503017248047,280.39398,85.30713,0.805,0.06875,34.0,85.0,217,912,typical,8.268222,5.095048,-0.90260184,8.011609
261204413,test,1,4,2,2012.5933164557596,22.900332312278938,267.90366,89.202896,0.76,0.07375,41.0,81.0,265,902,typical,7.231313,5.423759,-0.8805503,8.034311
392026017,test,1,4,2,1989.0787998515905,12.00652685395528,162.76358,32.26663,0.1325,0.0,89.0,100.0,877,1000,typical,-0.5577418,7.4384246,-0.7890442,8.178305
261156487,test,1,4,2,1978.5791074830609,36.29193075495179,181.07208,260.21356,0.26375,0.785,81.0,11.0,752,193,typical,-0.97239345,9.677093,0.18998787,6.8922553
261156484,test,1,4,2,1978.850382041284,37.9373922808483,290.79617,320.36227,0.83875,0.89625,32.0,2.0,185,88,typical,2.5390887,10.477965,0.13103077,6.914926
261206737,test,1,4,2,1981.2014360388143,65.29611381956664,319.8537,301.0749,0.8975,0.87625,18.0,5.0,118,108,typical,5.91964,7.612035,-1.0469067,3.98955
392025966,test,1,4,2,1957.9269193017872,40.0438989695838,214.99927,218.5808,0.4725,0.61625,64.0,29.0,546,358,typical,5.5040746,7.8395147,0.35654646,6.739916
392025957,test,1,4,2,1955.0307990453732,45.40480934639105,342.8611,263.81223,0.92375,0.79375,13.0,8.0,83,183,typical,5.668754,7.671446,0.6358911,6.559417
261139821,test,1,4,2,1931.6796438764495,20.90673979471515,229.04492,151.54942,0.565,0.30375,57.0,48.0,458,659,typical,3.2209182,9.783028,1.390935,6.362654
261139817,test,1,4,2,1926.059903863449,20.878588990569323,218.73355,146.07101,0.50625,0.27625,62.0,54.0,514,690,typical,3.2845876,9.79011,1.3377688,6.3694015
392013386,test,1,4,2,1936.7730333953043,48.10990401475737,210.99657,270.2056,0.45375,0.815,68.0,7.0,570,163,typical,7.521511,7.7867303,0.8086639,6.507321
261137379,test,1,4,2,1892.525321607772,30.67354129113437,213.19145,91.21691,0.465,0.07625,67.0,79.0,556,898,typical,7.553808,7.803598,1.3573533,6.3923745
261089303,test,1,4,2,1821.0080069716344,27.301605840885145,318.11325,126.813194,0.8925,0.20375,19.0,66.0,123,766,typical,4.1133976,4.911662,8.597685,2.7794285
261089343,test,1,4,2,1830.3994511174983,6.190226457896567,203.45859,79.808426,0.40625,0.05,73.0,91.0,619,936,typical,2.5670476,8.649765,8.618314,2.7776406
261063106,test,1,4,2,1820.9733415042092,2.7811130561023933,188.49284,79.981674,0.31,0.05125,79.0,89.0,712,932,typical,1.2762728,9.189917,8.588266,2.7865846
261089321,test,1,4,2,1824.737021796701,16.37134456204091,235.99878,98.36566,0.605,0.095,52.0,76.0,416,876,typical,1.3377025,5.3071065,8.623783,2.7883596
261089285,test,1,4,2,1808.9706856276048,24.859047587411904,230.6725,138.89113,0.57125,0.24625,55.0,58.0,450,722,typical,6.628645,5.4015055,8.657083,2.824057
261060769,test,1,4,2,1790.1001479596175,16.975316078886454,202.1601,149.70067,0.3975,0.29125,75.0,49.0,629,670,typical,9.1149,4.2967863,8.626367,2.7793825
261260129,test,1,4,2,2038.508874006556,90.55688250411056,230.2305,242.26442,0.57,0.71125,56.0,20.0,452,264,typical,-2.0566123,9.819697,-2.7093644,7.099216
261257471,test,1,4,2,2025.9272196330207,93.84273960850936,248.61354,316.2193,0.67375,0.895,48.0,3.0,348,90,typical,-2.3719618,9.715608,-2.8040571,7.1264815
261257476,test,1,4,2,2020.622265107265,84.89155366299764,251.55527,299.82812,0.6875,0.8725,46.0,6.0,335,112,typical,-2.1721318,9.994702,-2.7655938,7.1011767
261257479,test,1,4,2,2025.2165300815568,88.85030226539331,377.40894,256.6929,0.94875,0.77625,6.0,13.0,53,203,typical,-2.6613305,9.926283,-2.6933837,7.069122
261260117,test,1,4,2,2034.0518264711409,98.27550165553824,363.62314,254.4072,0.945,0.76875,7.0,15.0,58,212,typical,-2.619027,9.915689,-2.7160468,7.1009903
261238961,test,1,4,2,1992.2397873526972,101.9028669488918,208.01479,262.14752,0.435,0.79,70.0,9.0,588,187,typical,7.3647757,6.1341844,-0.035627164,3.8561385
261260038,test,1,4,2,2002.2200506295417,128.9096374410081,270.41895,244.22658,0.77,0.72,40.0,19.0,254,256,typical,7.2756715,5.4524446,1.0812078,3.4872062
261257382,test,1,4,2,1984.8797805284228,131.8906768671309,228.62973,184.55035,0.5625,0.42875,58.0,41.0,461,534,typical,8.919833,5.1881623,1.2656306,3.417223
261236222,test,1,4,2,1944.463124015991,123.18770303815823,304.89978,209.21983,0.8675,0.57,22.0,32.0,151,400,typical,7.149245,5.1106534,2.9438062,0.86575735
261206701,test,1,4,2,1971.4963397618264,82.18623327458135,179.16766,190.99834,0.25125,0.465,84.0,36.0,768,495,typical,7.5538697,6.475756,-0.53463274,3.2210095
261204223,test,1,4,2,1942.8573617713223,93.67508929092736,205.81264,142.31116,0.4225,0.26125,71.0,55.0,602,704,typical,8.355073,6.1056347,1.0273874,3.1361868
261156386,test,1,4,2,1949.863386733282,73.44116255779315,162.18288,218.246,0.13,0.61625,90.0,30.0,880,359,typical,8.45772,6.982689,-1.0394537,3.6432612
261156336,test,1,4,2,1924.3325570597729,86.0798932137167,193.30798,74.722176,0.33875,0.0425,78.0,92.0,681,946,typical,8.6515875,5.9206743,0.67291594,2.8439844
392025846,test,1,4,2,1909.653412853999,80.85650969137056,276.04208,56.939426,0.79125,0.00875,36.0,99.0,230,989,typical,11.296963,5.1105485,0.5017435,2.804074
261206600,test,1,4,2,1934.3647315419723,112.7253608315719,320.35907,63.866787,0.8975,0.01875,17.0,96.0,116,976,typical,2.4356265,10.77274,2.9332817,0.9059126
261204155,test,1,4,2,1909.5026667805585,110.43669686179167,242.87958,100.94078,0.64375,0.10125,49.0,74.0,377,869,typical,2.5662792,3.993676,9.072519,5.7509456
261156271,test,1,4,2,1892.0017859571071,108.16337934005816,179.2368,96.20513,0.25125,0.08375,83.0,77.0,767,886,typical,1.0339344,4.315194,9.673961,5.9238024
261238869,test,1,4,2,1957.7037743475144,141.50708994783514,519.6143,165.75952,0.98,0.36875,3.0,44.0,20,598,physics,12.444424,5.1328645,2.824992,0.81597173
261259954,test,1,4,2,1970.7587694379556,159.76762465103508,217.9316,152.2208,0.49875,0.305,63.0,47.0,522,656,typical,8.399127,5.9827676,2.7972074,0.8246689
261238874,test,1,4,2,1954.217751604484,135.30764828496396,916.7174,148.5466,0.9975,0.2875,1.0,50.0,3,675,physics,12.450123,5.133461,2.9580843,0.9021634
261238842,test,1,4,2,1939.0584403841624,142.2378953157697,383.43875,310.64316,0.95,0.8925,5.0,4.0,49,93,physics,3.0011296,4.011965,2.8525853,0.85772973
261259943,test,1,4,2,1967.1851559973156,163.95013860419684,272.52124,161.26384,0.78625,0.34875,38.0,45.0,238,617,typical,7.537344,7.82111,2.7519453,0.8537597
261259914,test,1,4,2,1954.9115406068647,166.8641674795739,302.17258,88.52053,0.8625,0.0725,24.0,82.0,157,904,typical,4.290052,9.445846,4.1799097,3.9803581
261257278,test,1,4,2,1937.7013601954693,165.12636413501292,310.24878,85.26715,0.8825,0.06875,20.0,86.0,135,913,typical,6.3848004,4.142662,4.886405,2.553705
261259861,test,1,4,2,1943.7552031911607,182.75889560018751,226.51195,61.20234,0.54875,0.0125,60.0,97.0,475,982,typical,8.701625,4.693822,4.128943,4.328508
261206562,test,1,4,2,1927.0255177399931,130.07347116833992,298.87677,110.83301,0.86,0.14125,27.0,70.0,162,827,typical,2.5444915,10.899694,9.314811,4.49449
261204118,test,1,4,2,1898.269621029956,127.51142179080092,122.69232,138.3466,0.005,0.24375,100.0,59.0,996,725,typical,0.47453552,5.87143,9.24657,6.3269863
261206546,test,1,4,2,1919.977609669736,138.06686412716758,136.85484,130.4067,0.0325,0.21625,96.0,65.0,970,755,typical,0.5130539,5.192954,9.21187,4.592458
261204129,test,1,4,2,1901.696298439559,122.46046779791295,164.00352,107.82187,0.14625,0.13125,88.0,71.0,863,837,typical,1.3533281,4.4546733,8.994903,6.3908396
261156258,test,1,4,2,1891.790583773064,119.60392643973609,144.94917,131.75691,0.05375,0.22,94.0,63.0,951,750,typical,0.66709197,5.4805512,8.908032,6.553762
261156222,test,1,4,2,1875.220687928137,131.14732271068564,134.99353,177.89993,0.025,0.41375,97.0,42.0,977,550,typical,0.41438237,6.4218,7.2976584,7.392357
261156208,test,1,4,2,1868.2334839423845,130.97639339652642,157.75279,189.98647,0.10625,0.45625,91.0,37.0,901,504,typical,0.8485148,7.307541,7.2037473,7.2825565
261156141,test,1,4,2,1846.9366266250956,154.0881093889602,214.51736,98.712746,0.47,0.09625,65.0,75.0,549,874,typical,0.7432769,8.44958,4.37692,7.5799384
392013239,test,1,4,2,1863.5522663799736,104.96320075130208,137.61588,137.90877,0.035,0.24,95.0,60.0,967,730,typical,0.52762043,5.133338,7.855031,7.1524215
261137251,test,1,4,2,1847.412090052516,83.08305239486508,232.02477,84.23646,0.5775,0.06625,53.0,87.0,443,916,typical,2.042732,3.9388843,9.7117815,5.8631234
724120419,test,1,4,2,1847.1095846517487,89.05287816307892,231.9134,120.24313,0.5775,0.17125,54.0,69.0,444,797,typical,1.6240014,9.9321995,9.8055,5.721253
261139627,test,1,4,2,1850.8628728007632,97.11590430980476,154.23164,82.59616,0.09375,0.0575,93.0,88.0,914,924,typical,1.0320823,4.4682574,8.0418825,7.0810695
261108736,test,1,4,2,1853.47998645512,43.93370238815466,210.25755,173.44464,0.45,0.3975,69.0,43.0,575,567,typical,3.613407,4.9757876,9.618967,3.7395222
261091733,test,1,4,2,1828.9753186453593,37.15675040640601,213.30327,222.2798,0.46625,0.64625,66.0,28.0,554,332,typical,2.9110887,3.6178179,8.701992,2.85141
261091707,test,1,4,2,1817.1171326522344,36.42187068839434,300.13525,197.42256,0.86125,0.50125,26.0,35.0,160,463,typical,3.3846767,3.4527652,8.661037,2.7694075
261091708,test,1,4,2,1820.603829275399,41.2678420006976,343.57336,255.3033,0.925,0.7725,12.0,14.0,81,208,typical,3.5168934,3.6789675,8.814712,2.969405
261091695,test,1,4,2,1814.2710585683085,41.42206965793984,281.6474,223.05367,0.81,0.6475,33.0,27.0,211,330,typical,3.472294,3.4215803,8.7281065,2.8863015
261137247,test,1,4,2,1839.46112725162,76.3281859107555,238.10492,130.48206,0.61875,0.21625,51.0,64.0,402,754,typical,2.2982924,3.8699107,9.820956,4.180458
261108647,test,1,4,2,1815.1146799388416,76.09855728273442,355.23804,123.50095,0.93875,0.18125,9.0,67.0,65,785,typical,3.5583577,3.894879,5.612575,2.321887
261108636,test,1,4,2,1812.160876438318,78.99301296240439,332.66132,94.4833,0.91375,0.08125,15.0,78.0,96,889,typical,3.676318,4.0761204,5.64319,2.4140308
261108617,test,1,4,2,1804.1784879870984,84.42501087033109,203.09439,89.361,0.40375,0.07375,74.0,80.0,622,901,typical,8.002726,6.4988236,5.583056,2.343877
392013180,test,1,4,2,1835.7192519130565,125.40243900969298,276.25168,140.23407,0.79125,0.25375,35.0,57.0,229,714,typical,2.2165148,9.289149,3.6329226,6.5321693
261139607,test,1,4,2,1840.5861265725257,106.40389516606108,131.8898,60.595665,0.02125,0.01,99.0,98.0,982,985,typical,0.2537193,5.6084867,7.5266414,7.250158
261139571,test,1,4,2,1823.9398294972864,119.56883844792492,301.11514,216.56079,0.8625,0.61,25.0,31.0,158,365,typical,5.236075,9.774651,3.4640815,6.359036
392025711,test,1,4,2,1838.1640719356324,133.4472900365822,355.68613,121.46455,0.93875,0.175,8.0,68.0,64,793,typical,4.924162,9.759024,4.0500426,6.9971876
392013156,test,1,4,2,1823.620755644674,138.05111377082204,352.57822,137.57346,0.93875,0.23875,10.0,61.0,66,732,typical,5.7003474,9.668294,3.7732215,6.5437036
392013143,test,1,4,2,1823.0614459951355,142.80155103731025,340.10495,105.96588,0.9225,0.1275,14.0,72.0,85,844,typical,5.4034615,9.558448,3.8478992,6.775634
392025689,test,1,4,2,1835.4152716183105,149.95355057405362,157.18074,79.96949,0.10375,0.05125,92.0,90.0,904,933,typical,-0.13381737,8.3194,4.007828,7.0506716
261139543,test,1,4,2,1813.5819129867727,127.16928660780526,270.483,233.9055,0.77125,0.685,39.0,23.0,252,291,typical,5.86903,9.663772,3.2537467,6.2901397
261139530,test,1,4,2,1806.668260554507,130.38721007336653,388.14423,147.35648,0.9525,0.28375,4.0,51.0,45,680,physics,5.146401,9.615336,3.1057494,6.2839518
261137128,test,1,4,2,1790.0270557700685,130.08192077624392,134.35959,102.286674,0.025,0.10875,98.0,73.0,978,862,typical,-0.48423198,8.803136,4.040863,8.577502
261108586,test,1,4,2,1791.2693401449442,95.89903352866614,173.9193,73.67108,0.215,0.04125,85.0,93.0,801,948,typical,0.7700463,8.245588,4.9351344,8.725666
261108569,test,1,4,2,1781.1671111008563,101.06534275025558,198.32536,260.87836,0.37,0.78625,77.0,10.0,654,191,typical,0.53829086,8.842531,4.8465514,8.63634
261108532,test,1,4,2,1770.728695524063,111.2901088780411,169.2923,251.34146,0.1875,0.74875,87.0,18.0,828,231,typical,-0.12687674,9.049354,4.7021127,8.8490715
261106245,test,1,4,2,1769.0003968752123,92.99893881388992,204.5175,229.20145,0.4125,0.67,72.0,25.0,613,307,typical,0.6272257,9.03561,4.9022717,8.700602
261106220,test,1,4,2,1758.6013146544396,99.00181685182255,179.54883,231.90248,0.255,0.67625,82.0,24.0,763,301,typical,-0.098613,8.283711,4.6470647,9.050966
261108522,test,1,4,2,1769.2966096185146,118.10026722068486,169.88602,252.25827,0.1925,0.75875,86.0,17.0,822,222,typical,-0.32051128,9.387099,4.760172,8.840177
261108514,test,1,4,2,1766.4380315424394,119.9525791289076,185.76207,203.22127,0.29625,0.53375,80.0,33.0,725,432,typical,-0.3321552,9.420949,4.610871,9.063235
261108472,test,1,4,2,1755.9276885983563,139.5589556903568,227.18167,258.3787,0.55125,0.78125,59.0,12.0,472,197,typical,2.6210706,10.828423,4.4632277,9.02222
261257197,test,1,4,2,1912.528079956987,191.7617368338971,200.28642,131.87845,0.385,0.22125,76.0,62.0,641,748,typical,2.3453093,8.809931,4.601059,4.1566706
261259744,test,1,4,2,1903.5406018960184,221.9613165454459,776.05896,86.86211,0.995,0.07,2.0,84.0,6,909,physics,4.5203032,6.0242443,5.0187654,4.6119537
